outlet,video_id,author,text,likes,published_at,reply_count,source,text_clean,score_positive,score_negative,score_neutral,score_compound,sentiment_label
X_General,,Pappi 🦅,@thecableng Lol. Adams Oshiomhole was among the loudest voices calling for the suspension of Natasha Akpoti-Uduaghan when she dared to challenge the Senate seating arrangement. So why is he now defying the “almighty” Godswill Akpabio?,8,Fri May 08 06:50:15 +0000 2026,0,x_data,thecableng Lol. Adams Oshiomhole was among the loudest voices calling for the suspension of Natasha Akpoti-Uduaghan when she dared to challenge the Senate seating arrangement. So why is he now defying the almighty Godswill Akpabio?,0.111,0.0,0.889,0.4767,Positive
X_General,,Shadow,@DAMIADENUGA Akpabio thinks Oshiomole is Natasha Akpoti.. better be careful.. Oshiomole is not your mate even at night..,2,Fri May 08 08:25:37 +0000 2026,0,x_data,DAMIADENUGA Akpabio thinks Oshiomole is Natasha Akpoti.. better be careful.. Oshiomole is not your mate even at night..,0.22,0.0,0.78,0.5423,Positive
X_General,,Ṣeyi,@dammiedammie35 The same Oshiomole who once admonished Senator Natasha Akpoti for not following Senate rules. How the tables turn.,0,Wed May 06 15:43:02 +0000 2026,0,x_data,dammiedammie35 The same Oshiomole who once admonished Senator Natasha Akpoti for not following Senate rules. How the tables turn.,0.0,0.139,0.861,-0.4404,Negative
X_General,,Osas ⛹,I thought Senator Natasha H. Akpoti was a smart politician.,0,Sun May 10 05:38:38 +0000 2026,0,x_data,I thought Senator Natasha H. Akpoti was a smart politician.,0.231,0.0,0.769,0.4019,Positive
X_General,,Kendo,"@CrownprinceCom2 @daniel_mikah Ireti worked against Natasha Akpoti. She did not stand in solidarity with her, instead turned against her.",2,Thu May 07 19:47:50 +0000 2026,0,x_data,"CrownprinceCom2 danielmikah Ireti worked against Natasha Akpoti. She did not stand in solidarity with her, instead turned against her.",0.0,0.095,0.905,-0.2235,Negative
X_General,,"AYENI TAIWO, MBA, TRCN","@TheNationNews Where was he when senator Natasha Akpoti was having it rough with same senators..... especially the Senate president.

U are talking now because it has gotten to you..... Tueh",0,Thu May 07 17:16:11 +0000 2026,0,x_data,TheNationNews Where was he when senator Natasha Akpoti was having it rough with same senators..... especially the Senate president.U are talking now because it has gotten to you..... Tueh,0.0,0.0,1.0,0.0,Neutral
BBC,,Chléa,@annbonnys @loveforcaptnswn Sadly I think it’s the BBC war and peace adaptation… I wish it was Alessio and Clemence’s Andrei and Natasha that we could see,0,Sun May 10 16:34:47 +0000 2026,0,x_data,annbonnys loveforcaptnswn Sadly I think its the BBC war and peace adaptation I wish it was Alessio and Clemences Andrei and Natasha that we could see,0.178,0.192,0.63,-0.128,Negative
X_General,,A Nigerian Citizen,"@SadiqMaunde @Idris_Adam_ Can you reach out to Natasha Akpoti, she should decamp to NDC, today is the last day for registration.

We don't need Yaya Bello in the senate .. 

✌️",0,Sun May 10 05:26:31 +0000 2026,0,x_data,"SadiqMaunde IdrisAdam Can you reach out to Natasha Akpoti, she should decamp to NDC, today is the last day for registration.We don't need Yaya Bello in the senate ..",0.038,0.0,0.962,0.0258,Neutral
X_General,,Josep.,"@CatiaKyen Oh Natasha, my woman 
She gets werey for head shet definitely knows what she wants
Sen Natasha Akpoti is She ❤️",1,Wed May 06 08:41:44 +0000 2026,0,x_data,"CatiaKyen Oh Natasha, my woman She gets werey for head shet definitely knows what she wantsSen Natasha Akpoti is She",0.124,0.0,0.876,0.4019,Positive
X_General,,Nigeria Democratic Congress,"We advised.
NATASHA H. AKPOTI be in close door discussion with #NDC stakeholders for Defections from #PDP to #NDC

That would be a massive move✅ and a Plus to our dear party https://t.co/2gQ9tvkfDJ",1,Sat May 09 18:01:44 +0000 2026,0,x_data,We advised.NATASHA H. AKPOTI be in close door discussion with NDC stakeholders for Defections from PDP to NDCThat would be a massive move and a Plus to our dear party,0.152,0.072,0.776,0.4215,Positive
X_General,,Barney Onotu,"@Peter4Nigeria @AishaYesufu Nice one, i dey you back, as you were to my sister Senator Natasha Akpoti U.

I wish you success, as I also wishes her same, no chains can ever hold you and her, not even a cage can hold you and her, and same goes to Aisha Yusufu. Amen",0,Fri May 08 20:58:01 +0000 2026,0,x_data,"Peter4Nigeria AishaYesufu Nice one, i dey you back, as you were to my sister Senator Natasha Akpoti U.I wish you success, as I also wishes her same, no chains can ever hold you and her, not even a cage can hold you and her, and same goes to Aisha Yusufu. Amen",0.183,0.037,0.78,0.8225,Positive
X_General,,Aikon,"Natasha Akpoti-Uduaghan is in the PDP. Within just about two years in office, she delivered more visible impact to her people than many politicians do in an entire tenure.

From the provision of transformers, water projects and boreholes, to the distribution of tricycles, sewing and grinding machines, fertilizers, grains, business support initiatives, medical outreach programmes, youth skill acquisition, and even 5,000 digital learning devices for public schools, she has consistently demonstrated what people-focused representation should look like. 

This is why elections should not be reduced to blind party loyalty. The real question should always be: who has the competence, courage, compassion, capacity, and tested integrity to genuinely serve the people?

Vote competence. Vote proven capacity. Vote tested integrity.",2,Fri May 08 15:16:13 +0000 2026,0,x_data,"Natasha Akpoti-Uduaghan is in the PDP. Within just about two years in office, she delivered more visible impact to her people than many politicians do in an entire tenure.From the provision of transformers, water projects and boreholes, to the distribution of tricycles, sewing and grinding machines, fertilizers, grains, business support initiatives, medical outreach programmes, youth skill acquisition, and even 5,000 digital learning devices for public schools, she has consistently demonstrated what people-focused representation should look like. This is why elections should not be reduced to blind party loyalty. The real question should always be who has the competence, courage, compassion, capacity, and tested integrity to genuinely serve the people?Vote competence. Vote proven capacity. Vote tested integrity.",0.186,0.029,0.785,0.9638,Positive
X_General,,Mylo,"@AishaYesufu Go and Join Natasha Akpoti and Trouble those old men behaving like children for us. 
Akpabio will not like this 🤣",2,Sun May 10 07:01:45 +0000 2026,0,x_data,AishaYesufu Go and Join Natasha Akpoti and Trouble those old men behaving like children for us. Akpabio will not like this,0.177,0.181,0.641,-0.0284,Neutral
X_General,,St. Anthony💙,Just imagine what the senate will look like with this Amazon in it. I'm pretty sure that Akpabio will not dare do a Natasha Akpoti on her. Their skeleton cupboards will be exposed for all to see. She will bring a more vibrant energy and sophistry to her work unlike Ireti Kinkigbe https://t.co/QluRd9952l,0,Thu May 07 09:21:09 +0000 2026,0,x_data,Just imagine what the senate will look like with this Amazon in it. I'm pretty sure that Akpabio will not dare do a Natasha Akpoti on her. Their skeleton cupboards will be exposed for all to see. She will bring a more vibrant energy and sophistry to her work unlike Ireti Kinkigbe,0.254,0.021,0.725,0.9256,Positive
X_General,,Dat_Irregular_EdoGuy,@SaharaReporters Natasha Akpoti walking back to the National Assembly as a Second term Senator https://t.co/hutxc6nOx0,0,Mon May 11 23:15:11 +0000 2026,0,x_data,SaharaReporters Natasha Akpoti walking back to the National Assembly as a Second term Senator,0.0,0.0,1.0,0.0,Neutral
X_General,,The Confluence State In Focus,"Yesterday in Okene, Kogi Central the Ebira people turned out in large numbers to show support for Yahaya Bello’s senatorial ambition against Natasha Akpoti-Uduaghan. https://t.co/a3M5J5jQbJ",4,Fri May 08 07:36:29 +0000 2026,0,x_data,"Yesterday in Okene, Kogi Central the Ebira people turned out in large numbers to show support for Yahaya Bellos senatorial ambition against Natasha Akpoti-Uduaghan.",0.105,0.0,0.895,0.4019,Positive
X_General,,PDP Republic,"The best picture on the internet today ❤️

The Uduaghans.. Royalty Meets Beauty

Yes.. Kogi Central, let us do it again for Senator Natasha Akpoti-Uduaghan. https://t.co/zqslCteyfe",61,Mon May 11 13:01:10 +0000 2026,0,x_data,"The best picture on the internet today The Uduaghans.. Royalty Meets BeautyYes.. Kogi Central, let us do it again for Senator Natasha Akpoti-Uduaghan.",0.16,0.0,0.84,0.6369,Positive
X_General,,JonathanBuhariTinubu,@egi_nupe Where is Smart Adeyemi? Where is Natasha Akpoti? Y'all don't ever learn. Activism and Legislation are absolutely different things; worse off in a spoil system like Nigeria's.,0,Mon May 11 06:31:51 +0000 2026,0,x_data,eginupe Where is Smart Adeyemi? Where is Natasha Akpoti? Y'all don't ever learn. Activism and Legislation are absolutely different things worse off in a spoil system like Nigeria's.,0.164,0.099,0.737,0.2951,Positive
X_General,,ObiDemocrat,@Uno_009 Wetin that Natasha Akpoti go do now?  She might join NDC soon,3,Fri May 08 15:37:12 +0000 2026,0,x_data,Uno009 Wetin that Natasha Akpoti go do now? She might join NDC soon,0.155,0.0,0.845,0.296,Positive
X_General,,Omo Kogi (Yagba) 🌍,I hope Senate President Godswill Akpabio will give Adams Oshiomhole the same treatment he gave Senator Natasha Akpoti.,13,Wed May 06 13:56:42 +0000 2026,0,x_data,I hope Senate President Godswill Akpabio will give Adams Oshiomhole the same treatment he gave Senator Natasha Akpoti.,0.146,0.0,0.854,0.4404,Positive
X_General,,Princewill,"Senator Natasha Akpoti-Uduaghan has submitted her PDP senatorial nomination forms at the party's National Secretariat, Wadata Plaza, Abuja.

I hope she understands what she is doing, no emotional sentiment tomorrow oooo.

We don move on already ... https://t.co/BY2eT3xZoj",11,Tue May 12 04:59:49 +0000 2026,0,x_data,"Senator Natasha Akpoti-Uduaghan has submitted her PDP senatorial nomination forms at the party's National Secretariat, Wadata Plaza, Abuja.I hope she understands what she is doing, no emotional sentiment tomorrow oooo.We don move on already ...",0.078,0.039,0.884,0.3519,Positive
X_General,,Toochukwu Asiegbu,@AishaYesufu Aisha Yesufu is a good candidate to represent FCT and Nigerians in the Senate. Imagine having her alongside Natasha Akpoti and many other patriotic Nigerians on the senate floor. Nigerians will be rest assured  of good representation from them.,0,Sat May 09 15:11:03 +0000 2026,0,x_data,AishaYesufu Aisha Yesufu is a good candidate to represent FCT and Nigerians in the Senate. Imagine having her alongside Natasha Akpoti and many other patriotic Nigerians on the senate floor. Nigerians will be rest assured of good representation from them.,0.183,0.0,0.817,0.8074,Positive
X_General,,GeneralIbeabuchi,"Like Seriously??? See who's even talking, Senator Natasha Akpoti Uduaghan has even done Better politically than you, you can't even Walk in her path in politics as we speak. 

Above all..... @_dinomelaye Sir, please what were you achievements in Kogi while you were a Senator?",0,Wed May 06 07:30:54 +0000 2026,0,x_data,"Like Seriously??? See who's even talking, Senator Natasha Akpoti Uduaghan has even done Better politically than you, you can't even Walk in her path in politics as we speak. Above all..... dinomelaye Sir, please what were you achievements in Kogi while you were a Senator?",0.169,0.033,0.798,0.7882,Positive
X_General,,Metro Times Nigeria,"Natasha files PDP nomination form for Kogi Central Senate race

Senator Natasha Akpoti-Uduaghan has officially submitted her PDP senatorial nomination form, confirming her intention to seek re-election for the Kogi Central seat in the 2027 elections. The move signals her preparedness for the upcoming political contest.",3,Mon May 11 19:00:55 +0000 2026,0,x_data,"Natasha files PDP nomination form for Kogi Central Senate raceSenator Natasha Akpoti-Uduaghan has officially submitted her PDP senatorial nomination form, confirming her intention to seek re-election for the Kogi Central seat in the 2027 elections. The move signals her preparedness for the upcoming political contest.",0.0,0.0,1.0,0.0,Neutral
X_General,,SupremeGate,"Natasha submits nomination form

Senator Natasha Akpoti-Uduaghan has submitted her PDP nomination form for the 2027 Kogi Central senatorial re-election. This move signifies her intention to run for the senatorial seat again. She is ready to participate in the upcoming elections",0,Mon May 11 19:07:07 +0000 2026,0,x_data,Natasha submits nomination formSenator Natasha Akpoti-Uduaghan has submitted her PDP nomination form for the 2027 Kogi Central senatorial re-election. This move signifies her intention to run for the senatorial seat again. She is ready to participate in the upcoming elections,0.06,0.0,0.94,0.3612,Positive
X_General,,Kendo,"@RealQueenBee__ @RealQueenBee___ What Oshiomole is doing, is it different from what Natasha Akpoti did that led to her six months suspension?",21,Wed May 06 14:46:37 +0000 2026,0,x_data,"RealQueenBee RealQueenBee What Oshiomole is doing, is it different from what Natasha Akpoti did that led to her six months suspension?",0.0,0.0,1.0,0.0,Neutral
X_General,,Gbotemi,"Aisha Yesufu is now a politician 😂

You didn’t even start from your local government, na Senate your eyes dey, just like Natasha Akpoti-Uduaghan. 

Time will tell. 

Ire o.",7,Wed May 06 16:14:16 +0000 2026,0,x_data,"Aisha Yesufu is now a politician You didnt even start from your local government, na Senate your eyes dey, just like Natasha Akpoti-Uduaghan. Time will tell. Ire o.",0.085,0.0,0.915,0.3612,Positive
X_General,,Natasha Nastyy ♠️ BBC Slut 📸 Booking now!,"@ceicuck420 @VictoriaReyXOXO Aww thank you baby, you always have a special place in my poke-heart 🥰",1,Wed May 13 12:58:08 +0000 2026,0,x_data,"ceicuck420 VictoriaReyXOXO Aww thank you baby, you always have a special place in my poke-heart",0.286,0.0,0.714,0.6369,Positive
X_General,,Akinade Olalekan omofolahan,"Senator Natasha Akpoti has emerged as the most searched Nigerian in Google’s 2025 Year in Search report.
She topped a list driven by major political events, cultural moments and national conversations.",0,Sun May 10 19:24:32 +0000 2026,0,x_data,"Senator Natasha Akpoti has emerged as the most searched Nigerian in Googles 2025 Year in Search report.She topped a list driven by major political events, cultural moments and national conversations.",0.0,0.0,1.0,0.0,Neutral
X_General,,The Guardian Nigeria,"Senator Natasha Akpoti-Uduaghan submits PDP senatorial nomination forms for Kogi Central, pledging renewed focus on youth, women, and community development.
https://t.co/1OxCHFVbr1",3,Tue May 12 10:10:00 +0000 2026,0,x_data,"Senator Natasha Akpoti-Uduaghan submits PDP senatorial nomination forms for Kogi Central, pledging renewed focus on youth, women, and community development.",0.0,0.0,1.0,0.0,Neutral
X_General,,Natasha Nastyy ♠️ BBC Slut 📸 Booking now!,"@Zarajfoxx Yes please, Mistress...

Name the time and place, I will be there waiting on my hands and knees to be feminized by you. @Zarajfoxx",5,Mon May 11 20:50:36 +0000 2026,0,x_data,"Zarajfoxx Yes please, Mistress...Name the time and place, I will be there waiting on my hands and knees to be feminized by you. Zarajfoxx",0.185,0.0,0.815,0.6124,Positive
X_General,,winsome,"Breaking News: Senator Bukola Saraki dumps Wike, set to join Accord Party while Samuel Anyanwu still selling fake forms at the Wadata Plaza. 

Sister Natasha Akpoti have also offered Yahaya Bello the senatorial seat on a Plata of Gold. 

2027 is getting more interesting 🤣🤣🤣. https://t.co/jTfGxzmmj5",0,Mon May 11 19:05:39 +0000 2026,0,x_data,"Breaking News Senator Bukola Saraki dumps Wike, set to join Accord Party while Samuel Anyanwu still selling fake forms at the Wadata Plaza. Sister Natasha Akpoti have also offered Yahaya Bello the senatorial seat on a Plata of Gold. 2027 is getting more interesting .",0.147,0.108,0.745,0.2716,Positive
X_General,,Ada eze. Baby,Feminists on Facebook are upset with Natasha Akpoti for seeking her husband's permission to run for elections 😂,1,Wed May 06 10:36:01 +0000 2026,0,x_data,Feminists on Facebook are upset with Natasha Akpoti for seeking her husband's permission to run for elections,0.0,0.14,0.86,-0.3818,Negative
X_General,,"PROGRΞSS✨|| M.Sc, MNIQS, RQS, MNSE.","@n6oflife6 @AishaYesufu it’s not about throwing sandals in the Senate. It’s about having the courage to question bad loans, demand accountability, and withstand the pressure that comes with it…..
Citing what happened to natasha akpoti when she challenged entrenched interest.",0,Wed May 06 17:40:07 +0000 2026,0,x_data,"n6oflife6 AishaYesufu its not about throwing sandals in the Senate. Its about having the courage to question bad loans, demand accountability, and withstand the pressure that comes with it..Citing what happened to natasha akpoti when she challenged entrenched interest.",0.13,0.18,0.69,-0.1027,Negative
X_General,,CONCERNS CITIZENS🇳🇬🇳🇬🇱🇷🇬🇧🇨🇦🇨🇦🇳🇴,"Kogi Central Open Space Internet Project Update 🚀

In keeping with our promise, the Natasha Akpoti Uduaghan Foundation will commence the installation of digital infrastructure in 3 Local Government Areas next week: Ajaokuta, Okene and Okehi (first phase). 

These projects will provide:

• Outdoor Omnidirectional Access Points
• 500 Metre Radius Coverage (1km Diameter)
• 512 Concurrent Device Connections
• Up to 5.95 Gbps Throughput
• FREE Internet Access — 24 Hours, 7 Days a Week (Yearly subscription). 

Across Europe, the Middle East, the Americas and other regions of the world, free public WiFi access has become an essential tool for learning, business, communication and innovation.

We are humbled to drive this forward-thinking technology initiative in Nigeria thereby opening digital opportunities for our people and bridging connectivity gaps across Kogi Central.

The future is digital… and Kogi Central must not be left behind. 🖥️ 

Protect the equipments as they’ll serve everyone 

Senator Natasha H Akpoti Uduaghan 
Digitally Kogi Central 🇳🇬",0,Fri May 08 20:34:41 +0000 2026,0,x_data,"Kogi Central Open Space Internet Project Update In keeping with our promise, the Natasha Akpoti Uduaghan Foundation will commence the installation of digital infrastructure in 3 Local Government Areas next week Ajaokuta, Okene and Okehi first phase. These projects will provide Outdoor Omnidirectional Access Points 500 Metre Radius Coverage 1km Diameter 512 Concurrent Device Connections Up to 5.95 Gbps Throughput FREE Internet Access 24 Hours, 7 Days a Week Yearly subscription. Across Europe, the Middle East, the Americas and other regions of the world, free public WiFi access has become an essential tool for learning, business, communication and innovation.We are humbled to drive this forward-thinking technology initiative in Nigeria thereby opening digital opportunities for our people and bridging connectivity gaps across Kogi Central.The future is digital and Kogi Central must not be left behind. Protect the equipments as theyll serve everyone Senator Natasha H Akpoti Uduaghan Digitally Kogi Central",0.093,0.0,0.907,0.9304,Positive
X_General,,Richard Iheanacho,"@CrownprinceCom2 This is 419 nah. Where's Efcc chairman - please intervene and bring the perpetrators to book immediately.
Please, if you're close to the women send them to Aisha Yesufu am sure she will help them get home or Natasha Akpoti -Uduaghan",1,Sat May 09 16:38:38 +0000 2026,0,x_data,"CrownprinceCom2 This is 419 nah. Where's Efcc chairman - please intervene and bring the perpetrators to book immediately.Please, if you're close to the women send them to Aisha Yesufu am sure she will help them get home or Natasha Akpoti -Uduaghan",0.156,0.073,0.771,0.5994,Positive
X_General,,Code825,@MrBanksOmisore Hope Natasha Akpoti has decamped to NDC. Let her better leave the PDP oh. She must cross over to NDC to have a fighting chance to be able to defeat Yahaya Bello.,7,Wed May 06 20:55:27 +0000 2026,0,x_data,MrBanksOmisore Hope Natasha Akpoti has decamped to NDC. Let her better leave the PDP oh. She must cross over to NDC to have a fighting chance to be able to defeat Yahaya Bello.,0.188,0.161,0.651,0.2732,Positive
X_General,,Anderson Uzoma Ikechukwu,"Senator Natasha H. Akpoti just gave former Gov. Yahaya Bello the senatorial seat on a plater of gold. 

She was too hasty to have decided to join Nyesom Wike's PDP. 

She was calling Wike a national leader while he was buying APC forms for his loyalist in Rivers.",0,Sat May 09 20:52:25 +0000 2026,0,x_data,Senator Natasha H. Akpoti just gave former Gov. Yahaya Bello the senatorial seat on a plater of gold. She was too hasty to have decided to join Nyesom Wike's PDP. She was calling Wike a national leader while he was buying APC forms for his loyalist in Rivers.,0.093,0.0,0.907,0.5719,Positive
X_General,,Lord,"@Exploreeeeeeee @instablog9ja Dey play. Have you heard Senator Natasha Akpoti before? 
Which party is she supporting? 
Which party is ruling in her State ?
Apart from rigging elections which other ways APC has to offer",0,Wed May 06 04:14:07 +0000 2026,0,x_data,Exploreeeeeeee instablog9ja Dey play. Have you heard Senator Natasha Akpoti before? Which party is she supporting? Which party is ruling in her State ?Apart from rigging elections which other ways APC has to offer,0.273,0.0,0.727,0.8818,Positive
X_General,,uche,"@SaharaReporters What will Natasha akpoti do with her PDP form? The most confused politician is Natasha, imagine sticking your neck for PDP when you could have joined NDC and become a flag bearer",0,Sun May 10 13:31:18 +0000 2026,0,x_data,"SaharaReporters What will Natasha akpoti do with her PDP form? The most confused politician is Natasha, imagine sticking your neck for PDP when you could have joined NDC and become a flag bearer",0.0,0.075,0.925,-0.3804,Negative
X_General,,Nigeria Democratic Congress,"Senator Natasha  asked the world to pardon her as she expressed her profound gratitude to the people of Ebira for their full support. And for given her courage to stand tall
Senator Natasha H Akpoti Uduaghan 
#Kogi Central gifted to the world. 🌍 #NDC https://t.co/o4a0hTF36a",0,Sat May 09 18:54:49 +0000 2026,0,x_data,Senator Natasha asked the world to pardon her as she expressed her profound gratitude to the people of Ebira for their full support. And for given her courage to stand tallSenator Natasha H Akpoti Uduaghan Kogi Central gifted to the world. NDC,0.232,0.0,0.768,0.8885,Positive
X_General,,Totti,@Morris_Monye That means Natasha Akpoti backed the wrong horse. I hope she defects to the NDC. ✌️,43,Fri May 08 14:22:58 +0000 2026,0,x_data,MorrisMonye That means Natasha Akpoti backed the wrong horse. I hope she defects to the NDC.,0.183,0.266,0.55,-0.4215,Negative
X_General,,Jahmal of Port Harcourt 🦍,"Senator Natasha H. Akpoti just gave former Gov. Yahaya Bello the senatorial seat on a plater of gold. 

She was too hasty to have decided to join Nyesom Wike's PDP. 

She was calling Wike a national leader while he was buying APC forms for his loyalist in Rivers but selling her a fake form to her.

ADC or NDC would have been a better option for her. 

An end of an era.",1003,Sat May 09 18:43:47 +0000 2026,0,x_data,Senator Natasha H. Akpoti just gave former Gov. Yahaya Bello the senatorial seat on a plater of gold. She was too hasty to have decided to join Nyesom Wike's PDP. She was calling Wike a national leader while he was buying APC forms for his loyalist in Rivers but selling her a fake form to her.ADC or NDC would have been a better option for her. An end of an era.,0.092,0.053,0.855,0.2617,Positive
X_General,,Toochukwu of Divine Mercy.,"@TheoAbuAgada Natasha Akpoti and my brother, Ifeanyi Odii of Ebonyi comes to mind. Their interest might have been quashed just for over believing in Wike.",1,Mon May 11 08:22:56 +0000 2026,0,x_data,"TheoAbuAgada Natasha Akpoti and my brother, Ifeanyi Odii of Ebonyi comes to mind. Their interest might have been quashed just for over believing in Wike.",0.111,0.0,0.889,0.4588,Positive
X_General,,Omeokachie,"@channelstv They all joined hands to deal with Natasha Akpoti. Today, the monster they supported has turned around to devour them",0,Wed May 06 19:47:58 +0000 2026,0,x_data,"channelstv They all joined hands to deal with Natasha Akpoti. Today, the monster they supported has turned around to devour them",0.103,0.0,0.897,0.3182,Positive
X_General,,E.P Aninze Esq.,"So yesterday, Adams Oshiomhole flared up at the floor of the Senate in a manner that would have attracted the kind of Natasha Akpoti treatment if he was not someone with an old political profile and deep political roots.

The debate became heated because Godswill Akpabio decided to behave like Machiavelli, amending the Senate rules in a way that would ensure that he and a few of his ring gangs remain the only ones eligible for principal elective positions in the next 11th Assembly.

 Akpabio-led Senate amended the 2023 Senate Standing Rules to favour only senators with at least two consecutive terms, eight uninterrupted years in the immediate preceding Assembly, making them eligible to contest for presiding positions such as Senate President, Deputy Senate President and other principal offices.

To Oshiomhole, it was not just undemocratic. It was autocratic at the same time. That was where the rage came from.

But my real problem in all of this is the seriousness, energy and aggression that Oshiomhole and many others in the Senate suddenly display anytime a debate concerns their welfare, positions or personal political interests.

Today, despite the biting national food crisis confronting millions of Nigerians, bills in that sector account for only 7.3% of the Senate’s total legislative output.

With the frightening level of insecurity across Nigeria, security-related bills make up just 5.4% of the Senate’s agenda.

Critical initiatives like the National Ranches Commission Establishment Bill 2024 have continued to suffer delays, controversies and endless political drama instead of constructive resolution.

Even the Electoral Act Amendment Bill 2026 faced intense public backlash.

But in all these debates, you would almost think people like Oshiomhole had lost their voices completely. The passion disappears. The fire goes cold. The urgency vanishes.

Yet, bring a topic that touches their interests, positions, welfare or political future, and they will almost pull down the walls of the Senate trying to protect it.

At that moment, you will understand that for many of them, it was never really about the people. It has always been about the elite protecting the elite.

I am Ekene Aninze Esq.",10,Thu May 07 08:49:44 +0000 2026,0,x_data,"So yesterday, Adams Oshiomhole flared up at the floor of the Senate in a manner that would have attracted the kind of Natasha Akpoti treatment if he was not someone with an old political profile and deep political roots.The debate became heated because Godswill Akpabio decided to behave like Machiavelli, amending the Senate rules in a way that would ensure that he and a few of his ring gangs remain the only ones eligible for principal elective positions in the next 11th Assembly. Akpabio-led Senate amended the 2023 Senate Standing Rules to favour only senators with at least two consecutive terms, eight uninterrupted years in the immediate preceding Assembly, making them eligible to contest for presiding positions such as Senate President, Deputy Senate President and other principal offices.To Oshiomhole, it was not just undemocratic. It was autocratic at the same time. That was where the rage came from.But my real problem in all of this is the seriousness, energy and aggression that Oshiomhole and many others in the Senate suddenly display anytime a debate concerns their welfare, positions or personal political interests.Today, despite the biting national food crisis confronting millions of Nigerians, bills in that sector account for only 7.3 of the Senates total legislative output.With the frightening level of insecurity across Nigeria, security-related bills make up just 5.4 of the Senates agenda.Critical initiatives like the National Ranches Commission Establishment Bill 2024 have continued to suffer delays, controversies and endless political drama instead of constructive resolution.Even the Electoral Act Amendment Bill 2026 faced intense public backlash.But in all these debates, you would almost think people like Oshiomhole had lost their voices completely. The passion disappears. The fire goes cold. The urgency vanishes.Yet, bring a topic that touches their interests, positions, welfare or political future, and they will almost pull down the walls of the Senate trying to protect it.At that moment, you will understand that for many of them, it was never really about the people. It has always been about the elite protecting the elite.I am Ekene Aninze Esq.",0.071,0.086,0.843,-0.7542,Negative
X_General,,Simply Pompey,"See how calm the Senate President is all through the unruly behaviour. He allowed the man finish before eventually summoning the courage to call him to order in the end.

If Sen. Natasha Akpoti or Sen. Ireti Kingibe did half of what former governor Oshiomole did here, Akpabio would have given the instruction to manhandle her & meted out capital punishment/sanction to her on the spot. Without any last warning.

A sexist executive.",5,Wed May 06 14:52:26 +0000 2026,0,x_data,"See how calm the Senate President is all through the unruly behaviour. He allowed the man finish before eventually summoning the courage to call him to order in the end.If Sen. Natasha Akpoti or Sen. Ireti Kingibe did half of what former governor Oshiomole did here, Akpabio would have given the instruction to manhandle her meted out capital punishmentsanction to her on the spot. Without any last warning.A sexist executive.",0.075,0.0,0.925,0.6705,Positive
X_General,,Bailer,"@Uptownoflagos A tree can't make a forest, Natasha Akpoti is feeling the heat, notwithstanding it's a welcome development, other Nigerians without a connection to the centre will be encouraged to try.",1,Thu May 07 12:27:39 +0000 2026,0,x_data,"Uptownoflagos A tree can't make a forest, Natasha Akpoti is feeling the heat, notwithstanding it's a welcome development, other Nigerians without a connection to the centre will be encouraged to try.",0.2,0.0,0.8,0.7184,Positive
X_General,,Larry Yucee,@Advsola Wike has ran Aunty Natasha Akpoti street😂😂.. He was busy selling to her a fake PDP ticket  meanwhile he told OK Chinda to decamp to APC and contest for Rivers Gov.. Ndi mmadu seff🤣🤣,0,Sat May 09 19:54:29 +0000 2026,0,x_data,Advsola Wike has ran Aunty Natasha Akpoti street.. He was busy selling to her a fake PDP ticket meanwhile he told OK Chinda to decamp to APC and contest for Rivers Gov.. Ndi mmadu seff,0.075,0.079,0.845,-0.0431,Neutral
Al_Jazeera,,Illuminatarian Bukola,"@ProfMgbeke If not for the peg by prof. Mgbeke! Natasha Kasongo Akpoti would have gone to CNN, Aljazeera, Holy Seas, heaven and earth to rubbish Nigeria name in the chase for traction over false sexual harassment claims. Now she is on the defensive.",3,Tue May 20 07:41:22 +0000 2025,0,x_data,"ProfMgbeke If not for the peg by prof. Mgbeke! Natasha Kasongo Akpoti would have gone to CNN, Aljazeera, Holy Seas, heaven and earth to rubbish Nigeria name in the chase for traction over false sexual harassment claims. Now she is on the defensive.",0.097,0.073,0.83,-0.1007,Negative
